image,label,wnid,ilsvrc_id
ILSVRC2012_val_00000797.JPEG,ILSVRC2012_val_00000797.xml,n04542943,665
ILSVRC2012_val_00000801.JPEG,ILSVRC2012_val_00000801.xml,n07932039,823
ILSVRC2012_val_00000804.JPEG,ILSVRC2012_val_00000804.xml,n02791124,307
ILSVRC2012_val_00000808.JPEG,ILSVRC2012_val_00000808.xml,n02892767,872
ILSVRC2012_val_00000811.JPEG,ILSVRC2012_val_00000811.xml,n07697537,885
ILSVRC2012_val_00000814.JPEG,ILSVRC2012_val_00000814.xml,n03854065,333
ILSVRC2012_val_00000815.JPEG,ILSVRC2012_val_00000815.xml,n04356056,535
ILSVRC2012_val_00000816.JPEG,ILSVRC2012_val_00000816.xml,n07802026,816
ILSVRC2012_val_00000817.JPEG,ILSVRC2012_val_00000817.xml,n03733131,598
ILSVRC2012_val_00000822.JPEG,ILSVRC2012_val_00000822.xml,n03874293,564
ILSVRC2012_val_00000823.JPEG,ILSVRC2012_val_00000823.xml,n03146219,865
ILSVRC2012_val_00000826.JPEG,ILSVRC2012_val_00000826.xml,n04398044,675
ILSVRC2012_val_00000827.JPEG,ILSVRC2012_val_00000827.xml,n03832673,552
ILSVRC2012_val_00000830.JPEG,ILSVRC2012_val_00000830.xml,n06359193,553
ILSVRC2012_val_00000834.JPEG,ILSVRC2012_val_00000834.xml,n03929855,926
ILSVRC2012_val_00000835.JPEG,ILSVRC2012_val_00000835.xml,n03485407,551
ILSVRC2012_val_00000841.JPEG,ILSVRC2012_val_00000841.xml,n03814639,595
ILSVRC2012_val_00000842.JPEG,ILSVRC2012_val_00000842.xml,n04311174,340
ILSVRC2012_val_00000843.JPEG,ILSVRC2012_val_00000843.xml,n04286575,593
ILSVRC2012_val_00000844.JPEG,ILSVRC2012_val_00000844.xml,n03884397,352
ILSVRC2012_val_00000845.JPEG,ILSVRC2012_val_00000845.xml,n03534580,802
ILSVRC2012_val_00000848.JPEG,ILSVRC2012_val_00000848.xml,n03045698,797
ILSVRC2012_val_00000850.JPEG,ILSVRC2012_val_00000850.xml,n03814906,755
ILSVRC2012_val_00000851.JPEG,ILSVRC2012_val_00000851.xml,n02669723,896
ILSVRC2012_val_00000854.JPEG,ILSVRC2012_val_00000854.xml,n04584207,899
ILSVRC2012_val_00000855.JPEG,ILSVRC2012_val_00000855.xml,n03657121,988
ILSVRC2012_val_00000857.JPEG,ILSVRC2012_val_00000857.xml,n04243546,557
ILSVRC2012_val_00000859.JPEG,ILSVRC2012_val_00000859.xml,n03788365,852
ILSVRC2012_val_00000861.JPEG,ILSVRC2012_val_00000861.xml,n04019541,572
ILSVRC2012_val_00000862.JPEG,ILSVRC2012_val_00000862.xml,n03496892,554
ILSVRC2012_val_00000866.JPEG,ILSVRC2012_val_00000866.xml,n04548362,928
ILSVRC2012_val_00000869.JPEG,ILSVRC2012_val_00000869.xml,n12144580,331
ILSVRC2012_val_00000874.JPEG,ILSVRC2012_val_00000874.xml,n04493381,765
ILSVRC2012_val_00000876.JPEG,ILSVRC2012_val_00000876.xml,n03483316,505
ILSVRC2012_val_00000893.JPEG,ILSVRC2012_val_00000893.xml,n02977058,548
ILSVRC2012_val_00000894.JPEG,ILSVRC2012_val_00000894.xml,n04090263,541
ILSVRC2012_val_00000895.JPEG,ILSVRC2012_val_00000895.xml,n04522168,874
ILSVRC2012_val_00000897.JPEG,ILSVRC2012_val_00000897.xml,n04258138,577
ILSVRC2012_val_00000899.JPEG,ILSVRC2012_val_00000899.xml,n04476259,766
ILSVRC2012_val_00000900.JPEG,ILSVRC2012_val_00000900.xml,n03617480,770
ILSVRC2012_val_00000902.JPEG,ILSVRC2012_val_00000902.xml,n03485794,750
ILSVRC2012_val_00000903.JPEG,ILSVRC2012_val_00000903.xml,n06794110,932
ILSVRC2012_val_00000904.JPEG,ILSVRC2012_val_00000904.xml,n03085013,543
ILSVRC2012_val_00000905.JPEG,ILSVRC2012_val_00000905.xml,n02974003,563
ILSVRC2012_val_00000906.JPEG,ILSVRC2012_val_00000906.xml,n02869837,805
ILSVRC2012_val_00000910.JPEG,ILSVRC2012_val_00000910.xml,n03584829,659
ILSVRC2012_val_00000914.JPEG,ILSVRC2012_val_00000914.xml,n04435653,780
ILSVRC2012_val_00000917.JPEG,ILSVRC2012_val_00000917.xml,n02841315,533
ILSVRC2012_val_00000919.JPEG,ILSVRC2012_val_00000919.xml,n03496892,554
ILSVRC2012_val_00000920.JPEG,ILSVRC2012_val_00000920.xml,n04040759,571
ILSVRC2012_val_00000923.JPEG,ILSVRC2012_val_00000923.xml,n03787032,854
ILSVRC2012_val_00000928.JPEG,ILSVRC2012_val_00000928.xml,n07613480,793
ILSVRC2012_val_00000935.JPEG,ILSVRC2012_val_00000935.xml,n03126707,545
ILSVRC2012_val_00000936.JPEG,ILSVRC2012_val_00000936.xml,n04254777,986
ILSVRC2012_val_00000942.JPEG,ILSVRC2012_val_00000942.xml,n03271574,512
ILSVRC2012_val_00000947.JPEG,ILSVRC2012_val_00000947.xml,n03125729,297
ILSVRC2012_val_00000954.JPEG,ILSVRC2012_val_00000954.xml,n12985857,886
ILSVRC2012_val_00000955.JPEG,ILSVRC2012_val_00000955.xml,n04485082,597
ILSVRC2012_val_00000957.JPEG,ILSVRC2012_val_00000957.xml,n03394916,348
ILSVRC2012_val_00000959.JPEG,ILSVRC2012_val_00000959.xml,n04286575,593
ILSVRC2012_val_00000960.JPEG,ILSVRC2012_val_00000960.xml,n03874293,564
ILSVRC2012_val_00000967.JPEG,ILSVRC2012_val_00000967.xml,n13040303,893
ILSVRC2012_val_00000969.JPEG,ILSVRC2012_val_00000969.xml,n03602883,560
ILSVRC2012_val_00000971.JPEG,ILSVRC2012_val_00000971.xml,n04505470,544
ILSVRC2012_val_00000973.JPEG,ILSVRC2012_val_00000973.xml,n04522168,874
ILSVRC2012_val_00000979.JPEG,ILSVRC2012_val_00000979.xml,n02747177,752
ILSVRC2012_val_00000980.JPEG,ILSVRC2012_val_00000980.xml,n07248320,774
ILSVRC2012_val_00000982.JPEG,ILSVRC2012_val_00000982.xml,n02963159,836
ILSVRC2012_val_00000987.JPEG,ILSVRC2012_val_00000987.xml,n03724870,781
ILSVRC2012_val_00000988.JPEG,ILSVRC2012_val_00000988.xml,n03347037,919
ILSVRC2012_val_00000989.JPEG,ILSVRC2012_val_00000989.xml,n13133613,329
ILSVRC2012_val_00000991.JPEG,ILSVRC2012_val_00000991.xml,n03944341,565
ILSVRC2012_val_00000995.JPEG,ILSVRC2012_val_00000995.xml,n06794110,932
ILSVRC2012_val_00000999.JPEG,ILSVRC2012_val_00000999.xml,n03692522,536
ILSVRC2012_val_00001000.JPEG,ILSVRC2012_val_00001000.xml,n03018349,301
ILSVRC2012_val_00001002.JPEG,ILSVRC2012_val_00001002.xml,n04523525,990
ILSVRC2012_val_00001004.JPEG,ILSVRC2012_val_00001004.xml,n04228054,590
ILSVRC2012_val_00001006.JPEG,ILSVRC2012_val_00001006.xml,n04371430,945
ILSVRC2012_val_00001008.JPEG,ILSVRC2012_val_00001008.xml,n04456115,594
ILSVRC2012_val_00001011.JPEG,ILSVRC2012_val_00001011.xml,n02708093,522
ILSVRC2012_val_00001013.JPEG,ILSVRC2012_val_00001013.xml,n02807133,785
ILSVRC2012_val_00001016.JPEG,ILSVRC2012_val_00001016.xml,n03857828,870
ILSVRC2012_val_00001017.JPEG,ILSVRC2012_val_00001017.xml,n03452741,227
ILSVRC2012_val_00001023.JPEG,ILSVRC2012_val_00001023.xml,n03935335,931
ILSVRC2012_val_00001029.JPEG,ILSVRC2012_val_00001029.xml,n03814639,595
ILSVRC2012_val_00001030.JPEG,ILSVRC2012_val_00001030.xml,n03494278,350
ILSVRC2012_val_00001035.JPEG,ILSVRC2012_val_00001035.xml,n03787032,854
ILSVRC2012_val_00001041.JPEG,ILSVRC2012_val_00001041.xml,n02966687,891
ILSVRC2012_val_00001043.JPEG,ILSVRC2012_val_00001043.xml,n02916936,833
ILSVRC2012_val_00001045.JPEG,ILSVRC2012_val_00001045.xml,n03255030,1000
ILSVRC2012_val_00001048.JPEG,ILSVRC2012_val_00001048.xml,n02817516,849
ILSVRC2012_val_00001052.JPEG,ILSVRC2012_val_00001052.xml,n03447721,337
ILSVRC2012_val_00001055.JPEG,ILSVRC2012_val_00001055.xml,n04380533,304
ILSVRC2012_val_00001058.JPEG,ILSVRC2012_val_00001058.xml,n12267677,327
ILSVRC2012_val_00001059.JPEG,ILSVRC2012_val_00001059.xml,n04325704,998
ILSVRC2012_val_00001061.JPEG,ILSVRC2012_val_00001061.xml,n02730930,845
ILSVRC2012_val_00001062.JPEG,ILSVRC2012_val_00001062.xml,n03933933,596
ILSVRC2012_val_00001064.JPEG,ILSVRC2012_val_00001064.xml,n07892512,798
ILSVRC2012_val_00001071.JPEG,ILSVRC2012_val_00001071.xml,n03085013,543
ILSVRC2012_val_00001072.JPEG,ILSVRC2012_val_00001072.xml,n02837789,985
ILSVRC2012_val_00001077.JPEG,ILSVRC2012_val_00001077.xml,n02910353,580
ILSVRC2012_val_00001078.JPEG,ILSVRC2012_val_00001078.xml,n07836838,953
ILSVRC2012_val_00001081.JPEG,ILSVRC2012_val_00001081.xml,n03602883,560
ILSVRC2012_val_00001083.JPEG,ILSVRC2012_val_00001083.xml,n13037406,956
ILSVRC2012_val_00001085.JPEG,ILSVRC2012_val_00001085.xml,n04069434,965
ILSVRC2012_val_00001086.JPEG,ILSVRC2012_val_00001086.xml,n04371774,569
ILSVRC2012_val_00001087.JPEG,ILSVRC2012_val_00001087.xml,n03938244,888
ILSVRC2012_val_00001089.JPEG,ILSVRC2012_val_00001089.xml,n03085013,543
ILSVRC2012_val_00001090.JPEG,ILSVRC2012_val_00001090.xml,n02804610,353
ILSVRC2012_val_00001091.JPEG,ILSVRC2012_val_00001091.xml,n04141975,521
ILSVRC2012_val_00001098.JPEG,ILSVRC2012_val_00001098.xml,n02783161,907
ILSVRC2012_val_00001100.JPEG,ILSVRC2012_val_00001100.xml,n04505470,544
ILSVRC2012_val_00001103.JPEG,ILSVRC2012_val_00001103.xml,n02825657,933
ILSVRC2012_val_00001105.JPEG,ILSVRC2012_val_00001105.xml,n03720891,338
ILSVRC2012_val_00001107.JPEG,ILSVRC2012_val_00001107.xml,n03492542,573
ILSVRC2012_val_00001117.JPEG,ILSVRC2012_val_00001117.xml,n12267677,327
ILSVRC2012_val_00001118.JPEG,ILSVRC2012_val_00001118.xml,n04536866,343
ILSVRC2012_val_00001120.JPEG,ILSVRC2012_val_00001120.xml,n12768682,332
ILSVRC2012_val_00001126.JPEG,ILSVRC2012_val_00001126.xml,n02909870,820
ILSVRC2012_val_00001127.JPEG,ILSVRC2012_val_00001127.xml,n04179913,559
ILSVRC2012_val_00001133.JPEG,ILSVRC2012_val_00001133.xml,n04350905,794
ILSVRC2012_val_00001135.JPEG,ILSVRC2012_val_00001135.xml,n02730930,845
ILSVRC2012_val_00001139.JPEG,ILSVRC2012_val_00001139.xml,n03584829,659
ILSVRC2012_val_00001140.JPEG,ILSVRC2012_val_00001140.xml,n03709823,818
ILSVRC2012_val_00001149.JPEG,ILSVRC2012_val_00001149.xml,n03902125,843
ILSVRC2012_val_00001151.JPEG,ILSVRC2012_val_00001151.xml,n07880968,900
ILSVRC2012_val_00001154.JPEG,ILSVRC2012_val_00001154.xml,n04116512,997
ILSVRC2012_val_00001157.JPEG,ILSVRC2012_val_00001157.xml,n04090263,541
ILSVRC2012_val_00001159.JPEG,ILSVRC2012_val_00001159.xml,n07802026,816
ILSVRC2012_val_00001160.JPEG,ILSVRC2012_val_00001160.xml,n04429376,308
ILSVRC2012_val_00001166.JPEG,ILSVRC2012_val_00001166.xml,n04371430,945
ILSVRC2012_val_00001167.JPEG,ILSVRC2012_val_00001167.xml,n03347037,919
ILSVRC2012_val_00001168.JPEG,ILSVRC2012_val_00001168.xml,n03014705,762
ILSVRC2012_val_00001169.JPEG,ILSVRC2012_val_00001169.xml,n04125021,753
ILSVRC2012_val_00001170.JPEG,ILSVRC2012_val_00001170.xml,n03764736,875
ILSVRC2012_val_00001173.JPEG,ILSVRC2012_val_00001173.xml,n04192698,800
ILSVRC2012_val_00001174.JPEG,ILSVRC2012_val_00001174.xml,n04330267,516
ILSVRC2012_val_00001175.JPEG,ILSVRC2012_val_00001175.xml,n03729826,984
ILSVRC2012_val_00001180.JPEG,ILSVRC2012_val_00001180.xml,n03929855,926
ILSVRC2012_val_00001181.JPEG,ILSVRC2012_val_00001181.xml,n04591157,935
ILSVRC2012_val_00001183.JPEG,ILSVRC2012_val_00001183.xml,n04317175,530
ILSVRC2012_val_00001184.JPEG,ILSVRC2012_val_00001184.xml,n03125729,297
ILSVRC2012_val_00001186.JPEG,ILSVRC2012_val_00001186.xml,n04399382,786
ILSVRC2012_val_00001188.JPEG,ILSVRC2012_val_00001188.xml,n03598930,963
ILSVRC2012_val_00001192.JPEG,ILSVRC2012_val_00001192.xml,n03770439,880
ILSVRC2012_val_00001197.JPEG,ILSVRC2012_val_00001197.xml,n04033995,976
ILSVRC2012_val_00001202.JPEG,ILSVRC2012_val_00001202.xml,n02966687,891
ILSVRC2012_val_00001208.JPEG,ILSVRC2012_val_00001208.xml,n04599235,815
ILSVRC2012_val_00001209.JPEG,ILSVRC2012_val_00001209.xml,n03825788,915
ILSVRC2012_val_00001210.JPEG,ILSVRC2012_val_00001210.xml,n04118776,519
ILSVRC2012_val_00001214.JPEG,ILSVRC2012_val_00001214.xml,n02909870,820
ILSVRC2012_val_00001216.JPEG,ILSVRC2012_val_00001216.xml,n02977058,548
ILSVRC2012_val_00001219.JPEG,ILSVRC2012_val_00001219.xml,n03347037,919
ILSVRC2012_val_00001220.JPEG,ILSVRC2012_val_00001220.xml,n02978881,890
ILSVRC2012_val_00001221.JPEG,ILSVRC2012_val_00001221.xml,n02787622,341
ILSVRC2012_val_00001227.JPEG,ILSVRC2012_val_00001227.xml,n03733281,922
ILSVRC2012_val_00001229.JPEG,ILSVRC2012_val_00001229.xml,n03706229,532
ILSVRC2012_val_00001231.JPEG,ILSVRC2012_val_00001231.xml,n13037406,956
ILSVRC2012_val_00001233.JPEG,ILSVRC2012_val_00001233.xml,n07614500,974
ILSVRC2012_val_00001239.JPEG,ILSVRC2012_val_00001239.xml,n04179913,559
ILSVRC2012_val_00001240.JPEG,ILSVRC2012_val_00001240.xml,n04277352,775
ILSVRC2012_val_00001245.JPEG,ILSVRC2012_val_00001245.xml,n04579432,502
ILSVRC2012_val_00001246.JPEG,ILSVRC2012_val_00001246.xml,n03180011,550
ILSVRC2012_val_00001249.JPEG,ILSVRC2012_val_00001249.xml,n04392985,978
ILSVRC2012_val_00001251.JPEG,ILSVRC2012_val_00001251.xml,n02815834,991
ILSVRC2012_val_00001252.JPEG,ILSVRC2012_val_00001252.xml,n02834397,941
ILSVRC2012_val_00001253.JPEG,ILSVRC2012_val_00001253.xml,n04009552,534
ILSVRC2012_val_00001255.JPEG,ILSVRC2012_val_00001255.xml,n03290653,316
ILSVRC2012_val_00001256.JPEG,ILSVRC2012_val_00001256.xml,n03325584,796
ILSVRC2012_val_00001257.JPEG,ILSVRC2012_val_00001257.xml,n03637318,814
ILSVRC2012_val_00001258.JPEG,ILSVRC2012_val_00001258.xml,n02730930,845
ILSVRC2012_val_00001259.JPEG,ILSVRC2012_val_00001259.xml,n02865351,940
ILSVRC2012_val_00001261.JPEG,ILSVRC2012_val_00001261.xml,n03929855,926
ILSVRC2012_val_00001263.JPEG,ILSVRC2012_val_00001263.xml,n04423845,758
ILSVRC2012_val_00001264.JPEG,ILSVRC2012_val_00001264.xml,n03874293,564
ILSVRC2012_val_00001265.JPEG,ILSVRC2012_val_00001265.xml,n03908618,842
ILSVRC2012_val_00001266.JPEG,ILSVRC2012_val_00001266.xml,n03598930,963
ILSVRC2012_val_00001273.JPEG,ILSVRC2012_val_00001273.xml,n03272010,346
ILSVRC2012_val_00001275.JPEG,ILSVRC2012_val_00001275.xml,n03255030,1000
ILSVRC2012_val_00001278.JPEG,ILSVRC2012_val_00001278.xml,n02749479,540
ILSVRC2012_val_00001281.JPEG,ILSVRC2012_val_00001281.xml,n07565083,803
ILSVRC2012_val_00001285.JPEG,ILSVRC2012_val_00001285.xml,n02667093,853
ILSVRC2012_val_00001287.JPEG,ILSVRC2012_val_00001287.xml,n03255030,1000
ILSVRC2012_val_00001289.JPEG,ILSVRC2012_val_00001289.xml,n02791124,307
ILSVRC2012_val_00001291.JPEG,ILSVRC2012_val_00001291.xml,n04090263,541
ILSVRC2012_val_00001294.JPEG,ILSVRC2012_val_00001294.xml,n03733131,598
ILSVRC2012_val_00001295.JPEG,ILSVRC2012_val_00001295.xml,n03250847,799
ILSVRC2012_val_00001296.JPEG,ILSVRC2012_val_00001296.xml,n04263257,822
ILSVRC2012_val_00001298.JPEG,ILSVRC2012_val_00001298.xml,n03976467,857
ILSVRC2012_val_00001299.JPEG,ILSVRC2012_val_00001299.xml,n02963159,836
ILSVRC2012_val_00001303.JPEG,ILSVRC2012_val_00001303.xml,n03724870,781
ILSVRC2012_val_00001306.JPEG,ILSVRC2012_val_00001306.xml,n04372370,561
ILSVRC2012_val_00001308.JPEG,ILSVRC2012_val_00001308.xml,n07584110,844
ILSVRC2012_val_00001310.JPEG,ILSVRC2012_val_00001310.xml,n04599235,815
ILSVRC2012_val_00001312.JPEG,ILSVRC2012_val_00001312.xml,n04330267,516
ILSVRC2012_val_00001317.JPEG,ILSVRC2012_val_00001317.xml,n02672831,223
ILSVRC2012_val_00001318.JPEG,ILSVRC2012_val_00001318.xml,n03742115,302
ILSVRC2012_val_00001319.JPEG,ILSVRC2012_val_00001319.xml,n04131690,952
ILSVRC2012_val_00001321.JPEG,ILSVRC2012_val_00001321.xml,n04487394,349
ILSVRC2012_val_00001322.JPEG,ILSVRC2012_val_00001322.xml,n03710193,917
ILSVRC2012_val_00001328.JPEG,ILSVRC2012_val_00001328.xml,n04596742,672
ILSVRC2012_val_00001330.JPEG,ILSVRC2012_val_00001330.xml,n04505470,544
ILSVRC2012_val_00001332.JPEG,ILSVRC2012_val_00001332.xml,n02666196,547
ILSVRC2012_val_00001334.JPEG,ILSVRC2012_val_00001334.xml,n03724870,781
ILSVRC2012_val_00001337.JPEG,ILSVRC2012_val_00001337.xml,n03141823,856
ILSVRC2012_val_00001340.JPEG,ILSVRC2012_val_00001340.xml,n04099969,310
ILSVRC2012_val_00001343.JPEG,ILSVRC2012_val_00001343.xml,n04026417,939
ILSVRC2012_val_00001345.JPEG,ILSVRC2012_val_00001345.xml,n04033901,862
ILSVRC2012_val_00001346.JPEG,ILSVRC2012_val_00001346.xml,n04041544,863
ILSVRC2012_val_00001347.JPEG,ILSVRC2012_val_00001347.xml,n02869837,805
ILSVRC2012_val_00001348.JPEG,ILSVRC2012_val_00001348.xml,n04136333,938
ILSVRC2012_val_00001353.JPEG,ILSVRC2012_val_00001353.xml,n04330267,516
ILSVRC2012_val_00001354.JPEG,ILSVRC2012_val_00001354.xml,n02879718,538
ILSVRC2012_val_00001361.JPEG,ILSVRC2012_val_00001361.xml,n04263257,822
ILSVRC2012_val_00001362.JPEG,ILSVRC2012_val_00001362.xml,n13054560,981
ILSVRC2012_val_00001364.JPEG,ILSVRC2012_val_00001364.xml,n04553703,906
ILSVRC2012_val_00001365.JPEG,ILSVRC2012_val_00001365.xml,n03929660,575
ILSVRC2012_val_00001367.JPEG,ILSVRC2012_val_00001367.xml,n03494278,350
ILSVRC2012_val_00001369.JPEG,ILSVRC2012_val_00001369.xml,n02804610,353
ILSVRC2012_val_00001372.JPEG,ILSVRC2012_val_00001372.xml,n07802026,816
ILSVRC2012_val_00001373.JPEG,ILSVRC2012_val_00001373.xml,n03777754,764
ILSVRC2012_val_00001376.JPEG,ILSVRC2012_val_00001376.xml,n06794110,932
ILSVRC2012_val_00001377.JPEG,ILSVRC2012_val_00001377.xml,n02795169,905
ILSVRC2012_val_00001378.JPEG,ILSVRC2012_val_00001378.xml,n07583066,813
ILSVRC2012_val_00001380.JPEG,ILSVRC2012_val_00001380.xml,n03841143,520
ILSVRC2012_val_00001384.JPEG,ILSVRC2012_val_00001384.xml,n02808304,909
ILSVRC2012_val_00001388.JPEG,ILSVRC2012_val_00001388.xml,n04296562,804
ILSVRC2012_val_00001394.JPEG,ILSVRC2012_val_00001394.xml,n04049303,927
ILSVRC2012_val_00001395.JPEG,ILSVRC2012_val_00001395.xml,n04235860,943
ILSVRC2012_val_00001396.JPEG,ILSVRC2012_val_00001396.xml,n06359193,553
ILSVRC2012_val_00001399.JPEG,ILSVRC2012_val_00001399.xml,n02950826,539
ILSVRC2012_val_00001400.JPEG,ILSVRC2012_val_00001400.xml,n03447721,337
ILSVRC2012_val_00001402.JPEG,ILSVRC2012_val_00001402.xml,n04517823,666
ILSVRC2012_val_00001409.JPEG,ILSVRC2012_val_00001409.xml,n04485082,597
ILSVRC2012_val_00001411.JPEG,ILSVRC2012_val_00001411.xml,n03127925,898
ILSVRC2012_val_00001412.JPEG,ILSVRC2012_val_00001412.xml,n04328186,528
ILSVRC2012_val_00001413.JPEG,ILSVRC2012_val_00001413.xml,n03347037,919
ILSVRC2012_val_00001415.JPEG,ILSVRC2012_val_00001415.xml,n07614500,974
ILSVRC2012_val_00001416.JPEG,ILSVRC2012_val_00001416.xml,n02676566,345
ILSVRC2012_val_00001417.JPEG,ILSVRC2012_val_00001417.xml,n04599235,815
ILSVRC2012_val_00001418.JPEG,ILSVRC2012_val_00001418.xml,n03534580,802
ILSVRC2012_val_00001420.JPEG,ILSVRC2012_val_00001420.xml,n03710721,977
ILSVRC2012_val_00001422.JPEG,ILSVRC2012_val_00001422.xml,n04116512,997
ILSVRC2012_val_00001423.JPEG,ILSVRC2012_val_00001423.xml,n04141975,521
ILSVRC2012_val_00001424.JPEG,ILSVRC2012_val_00001424.xml,n03877472,759
ILSVRC2012_val_00001428.JPEG,ILSVRC2012_val_00001428.xml,n03355925,995
ILSVRC2012_val_00001429.JPEG,ILSVRC2012_val_00001429.xml,n04009552,534
ILSVRC2012_val_00001430.JPEG,ILSVRC2012_val_00001430.xml,n03598930,963
ILSVRC2012_val_00001431.JPEG,ILSVRC2012_val_00001431.xml,n02672831,223
ILSVRC2012_val_00001432.JPEG,ILSVRC2012_val_00001432.xml,n03425413,567
ILSVRC2012_val_00001437.JPEG,ILSVRC2012_val_00001437.xml,n02978881,890
ILSVRC2012_val_00001440.JPEG,ILSVRC2012_val_00001440.xml,n03888257,942
ILSVRC2012_val_00001441.JPEG,ILSVRC2012_val_00001441.xml,n03729826,984
ILSVRC2012_val_00001447.JPEG,ILSVRC2012_val_00001447.xml,n04228054,590
ILSVRC2012_val_00001452.JPEG,ILSVRC2012_val_00001452.xml,n03127925,898
ILSVRC2012_val_00001453.JPEG,ILSVRC2012_val_00001453.xml,n03720891,338
ILSVRC2012_val_00001456.JPEG,ILSVRC2012_val_00001456.xml,n03485407,551
ILSVRC2012_val_00001457.JPEG,ILSVRC2012_val_00001457.xml,n04033901,862
ILSVRC2012_val_00001464.JPEG,ILSVRC2012_val_00001464.xml,n03838899,354
ILSVRC2012_val_00001465.JPEG,ILSVRC2012_val_00001465.xml,n04120489,760
ILSVRC2012_val_00001468.JPEG,ILSVRC2012_val_00001468.xml,n02799071,807
ILSVRC2012_val_00001470.JPEG,ILSVRC2012_val_00001470.xml,n04332243,514
ILSVRC2012_val_00001471.JPEG,ILSVRC2012_val_00001471.xml,n03062245,761
ILSVRC2012_val_00001474.JPEG,ILSVRC2012_val_00001474.xml,n04435653,780
ILSVRC2012_val_00001476.JPEG,ILSVRC2012_val_00001476.xml,n07831146,999
ILSVRC2012_val_00001477.JPEG,ILSVRC2012_val_00001477.xml,n04523525,990
ILSVRC2012_val_00001483.JPEG,ILSVRC2012_val_00001483.xml,n07836838,953
ILSVRC2012_val_00001489.JPEG,ILSVRC2012_val_00001489.xml,n03325584,796
ILSVRC2012_val_00001492.JPEG,ILSVRC2012_val_00001492.xml,n03394916,348
ILSVRC2012_val_00001495.JPEG,ILSVRC2012_val_00001495.xml,n02667093,853
ILSVRC2012_val_00001497.JPEG,ILSVRC2012_val_00001497.xml,n04118538,876
ILSVRC2012_val_00001500.JPEG,ILSVRC2012_val_00001500.xml,n03047690,979
ILSVRC2012_val_00001501.JPEG,ILSVRC2012_val_00001501.xml,n03938244,888
ILSVRC2012_val_00001511.JPEG,ILSVRC2012_val_00001511.xml,n04033995,976
ILSVRC2012_val_00001512.JPEG,ILSVRC2012_val_00001512.xml,n07590611,771
ILSVRC2012_val_00001515.JPEG,ILSVRC2012_val_00001515.xml,n03803284,588
ILSVRC2012_val_00001516.JPEG,ILSVRC2012_val_00001516.xml,n04371774,569
ILSVRC2012_val_00001517.JPEG,ILSVRC2012_val_00001517.xml,n02802426,908
ILSVRC2012_val_00001518.JPEG,ILSVRC2012_val_00001518.xml,n06794110,932
ILSVRC2012_val_00001522.JPEG,ILSVRC2012_val_00001522.xml,n03764736,875
ILSVRC2012_val_00001523.JPEG,ILSVRC2012_val_00001523.xml,n07860988,864
ILSVRC2012_val_00001527.JPEG,ILSVRC2012_val_00001527.xml,n04367480,828
ILSVRC2012_val_00001528.JPEG,ILSVRC2012_val_00001528.xml,n02950826,539
ILSVRC2012_val_00001532.JPEG,ILSVRC2012_val_00001532.xml,n04404412,944
ILSVRC2012_val_00001534.JPEG,ILSVRC2012_val_00001534.xml,n04596742,672
ILSVRC2012_val_00001540.JPEG,ILSVRC2012_val_00001540.xml,n02666196,547
ILSVRC2012_val_00001542.JPEG,ILSVRC2012_val_00001542.xml,n02879718,538
ILSVRC2012_val_00001545.JPEG,ILSVRC2012_val_00001545.xml,n03297495,660
ILSVRC2012_val_00001547.JPEG,ILSVRC2012_val_00001547.xml,n04485082,597
ILSVRC2012_val_00001552.JPEG,ILSVRC2012_val_00001552.xml,n03014705,762
ILSVRC2012_val_00001558.JPEG,ILSVRC2012_val_00001558.xml,n04090263,541
ILSVRC2012_val_00001560.JPEG,ILSVRC2012_val_00001560.xml,n03134739,756
ILSVRC2012_val_00001562.JPEG,ILSVRC2012_val_00001562.xml,n03710637,782
ILSVRC2012_val_00001565.JPEG,ILSVRC2012_val_00001565.xml,n04026417,939
ILSVRC2012_val_00001567.JPEG,ILSVRC2012_val_00001567.xml,n03998194,769
ILSVRC2012_val_00001572.JPEG,ILSVRC2012_val_00001572.xml,n04442312,664
ILSVRC2012_val_00001574.JPEG,ILSVRC2012_val_00001574.xml,n03775071,871
ILSVRC2012_val_00001575.JPEG,ILSVRC2012_val_00001575.xml,n07892512,798
ILSVRC2012_val_00001584.JPEG,ILSVRC2012_val_00001584.xml,n02807133,785
ILSVRC2012_val_00001587.JPEG,ILSVRC2012_val_00001587.xml,n04270147,676
ILSVRC2012_val_00001592.JPEG,ILSVRC2012_val_00001592.xml,n04456115,594
ILSVRC2012_val_00001599.JPEG,ILSVRC2012_val_00001599.xml,n04238763,549
ILSVRC2012_val_00001600.JPEG,ILSVRC2012_val_00001600.xml,n03127925,898
ILSVRC2012_val_00001601.JPEG,ILSVRC2012_val_00001601.xml,n03017168,335
ILSVRC2012_val_00001603.JPEG,ILSVRC2012_val_00001603.xml,n04179913,559
ILSVRC2012_val_00001604.JPEG,ILSVRC2012_val_00001604.xml,n02791124,307
ILSVRC2012_val_00001605.JPEG,ILSVRC2012_val_00001605.xml,n03494278,350
ILSVRC2012_val_00001609.JPEG,ILSVRC2012_val_00001609.xml,n03249569,336
ILSVRC2012_val_00001612.JPEG,ILSVRC2012_val_00001612.xml,n04550184,317
ILSVRC2012_val_00001614.JPEG,ILSVRC2012_val_00001614.xml,n03761084,661
